id,company_name,roe_percentage,roce_percentage,market_cap_crore,pe_ratio,pb_ratio,roe,roa,debt_equity,sales_cagr,profit_cagr
TATAMOTORS,Tata Motors Ltd,49.4,20.1,1427382.48,34.17,1.87,0.2651,0.0593,4.4725,7.31,10.71
TATAMOTORS,Tata Motors Ltd,49.4,20.1,1427382.48,34.17,1.87,0.3746,0.0861,4.3515,7.31,10.71
TATAMOTORS,Tata Motors Ltd,49.4,20.1,1504106.64,67.07,0.93,-0.4773,-0.094,5.0799,7.31,10.71
TATAMOTORS,Tata Motors Ltd,49.4,20.1,1504106.64,67.07,0.93,-0.2538,-0.0344,7.3845,7.31,10.71
TATAMOTORS,Tata Motors Ltd,49.4,20.1,1504106.64,67.07,0.93,-0.2425,-0.0392,6.1826,7.31,10.71
TATAMOTORS,Tata Motors Ltd,49.4,20.1,1504106.64,67.07,0.93,-0.1898,-0.0374,5.0758,7.31,10.71
TATAMOTORS,Tata Motors Ltd,49.4,20.1,1504106.64,67.07,0.93,0.0594,0.008,7.3844,7.31,10.71
TATAMOTORS,Tata Motors Ltd,49.4,20.1,1504106.64,67.07,0.93,0.0953,0.0278,3.4287,7.31,10.71
TATAMOTORS,Tata Motors Ltd,49.4,20.1,1504106.64,67.07,0.93,0.1302,0.0277,4.6946,7.31,10.71
TATAMOTORS,Tata Motors Ltd,49.4,20.1,1504106.64,67.07,0.93,0.1479,0.0444,3.3335,7.31,10.71
TATAMOTORS,Tata Motors Ltd,49.4,20.1,1504106.64,67.07,0.93,0.2142,0.0643,3.3295,7.31,10.71
TATAMOTORS,Tata Motors Ltd,49.4,20.1,1504106.64,67.07,0.93,0.2501,0.0593,4.218,7.31,10.71
TATAMOTORS,Tata Motors Ltd,49.4,20.1,1504106.64,67.07,0.93,0.2651,0.0593,4.4725,7.31,10.71
TATAMOTORS,Tata Motors Ltd,49.4,20.1,1504106.64,67.07,0.93,0.3746,0.0861,4.3515,7.31,10.71
TATAPOWER,"Tata Power Company Ltd
",11.3,11.1,1402442.85,14.5,4.29,0.001,0.0002,5.7562,5.56,34.74
TATAPOWER,"Tata Power Company Ltd
",11.3,11.1,1402442.85,14.5,4.29,0.01,0.0018,5.4525,5.56,34.74
TATAPOWER,"Tata Power Company Ltd
",11.3,11.1,1402442.85,14.5,4.29,0.0319,0.0061,5.2511,5.56,34.74
TATAPOWER,"Tata Power Company Ltd
",11.3,11.1,1402442.85,14.5,4.29,0.0645,0.0146,4.4194,5.56,34.74
TATAPOWER,"Tata Power Company Ltd
",11.3,11.1,1402442.85,14.5,4.29,0.0673,0.0147,4.5832,5.56,34.74
TATAPOWER,"Tata Power Company Ltd
",11.3,11.1,1402442.85,14.5,4.29,0.0676,0.0112,6.0223,5.56,34.74
TATAPOWER,"Tata Power Company Ltd
",11.3,11.1,1402442.85,14.5,4.29,0.0832,0.0133,6.2683,5.56,34.74
TATAPOWER,"Tata Power Company Ltd
",11.3,11.1,1402442.85,14.5,4.29,0.0961,0.0192,5.0152,5.56,34.74
TATAPOWER,"Tata Power Company Ltd
",11.3,11.1,1402442.85,14.5,4.29,0.1323,0.0297,4.4496,5.56,34.74
TATAPOWER,"Tata Power Company Ltd
",11.3,11.1,1402442.85,14.5,4.29,0.1323,0.0308,4.2976,5.56,34.74
TATAPOWER,"Tata Power Company Ltd
",11.3,11.1,1402442.85,14.5,4.29,0.1424,0.031,4.5929,5.56,34.74
TATAPOWER,"Tata Power Company Ltd
",11.3,11.1,1402442.85,14.5,4.29,0.1592,0.0319,4.9937,5.56,34.74
TATAPOWER,"Tata Power Company Ltd
",11.3,11.1,1446057.42,58.26,0.71,0.001,0.0002,5.7562,5.56,34.74
TATAPOWER,"Tata Power Company Ltd
",11.3,11.1,1446057.42,58.26,0.71,0.01,0.0018,5.4525,5.56,34.74
TATAPOWER,"Tata Power Company Ltd
",11.3,11.1,1446057.42,58.26,0.71,0.0319,0.0061,5.2511,5.56,34.74
TATAPOWER,"Tata Power Company Ltd
",11.3,11.1,1446057.42,58.26,0.71,0.0645,0.0146,4.4194,5.56,34.74
TATAPOWER,"Tata Power Company Ltd
",11.3,11.1,1446057.42,58.26,0.71,0.0673,0.0147,4.5832,5.56,34.74
TATAPOWER,"Tata Power Company Ltd
",11.3,11.1,1446057.42,58.26,0.71,0.0676,0.0112,6.0223,5.56,34.74
TATAPOWER,"Tata Power Company Ltd
",11.3,11.1,1446057.42,58.26,0.71,0.0832,0.0133,6.2683,5.56,34.74
TATAPOWER,"Tata Power Company Ltd
",11.3,11.1,1446057.42,58.26,0.71,0.0961,0.0192,5.0152,5.56,34.74
TATAPOWER,"Tata Power Company Ltd
",11.3,11.1,1446057.42,58.26,0.71,0.1323,0.0297,4.4496,5.56,34.74
TATAPOWER,"Tata Power Company Ltd
",11.3,11.1,1446057.42,58.26,0.71,0.1323,0.0308,4.2976,5.56,34.74
TATAPOWER,"Tata Power Company Ltd
",11.3,11.1,1446057.42,58.26,0.71,0.1424,0.031,4.5929,5.56,34.74
TATAPOWER,"Tata Power Company Ltd
",11.3,11.1,1446057.42,58.26,0.71,0.1592,0.0319,4.9937,5.56,34.74
TATAPOWER,"Tata Power Company Ltd
",11.3,11.1,1458746.25,22.32,3.71,0.001,0.0002,5.7562,5.56,34.74
TATAPOWER,"Tata Power Company Ltd
",11.3,11.1,1458746.25,22.32,3.71,0.01,0.0018,5.4525,5.56,34.74
TATAPOWER,"Tata Power Company Ltd
",11.3,11.1,1458746.25,22.32,3.71,0.0319,0.0061,5.2511,5.56,34.74
TATAPOWER,"Tata Power Company Ltd
",11.3,11.1,1458746.25,22.32,3.71,0.0645,0.0146,4.4194,5.56,34.74
TATAPOWER,"Tata Power Company Ltd
",11.3,11.1,1458746.25,22.32,3.71,0.0673,0.0147,4.5832,5.56,34.74
TATAPOWER,"Tata Power Company Ltd
",11.3,11.1,1458746.25,22.32,3.71,0.0676,0.0112,6.0223,5.56,34.74
TATAPOWER,"Tata Power Company Ltd
",11.3,11.1,1458746.25,22.32,3.71,0.0832,0.0133,6.2683,5.56,34.74
TATAPOWER,"Tata Power Company Ltd
",11.3,11.1,1458746.25,22.32,3.71,0.0961,0.0192,5.0152,5.56,34.74
TATAPOWER,"Tata Power Company Ltd
",11.3,11.1,1458746.25,22.32,3.71,0.1323,0.0297,4.4496,5.56,34.74
TATAPOWER,"Tata Power Company Ltd
",11.3,11.1,1458746.25,22.32,3.71,0.1323,0.0308,4.2976,5.56,34.74
TATAPOWER,"Tata Power Company Ltd
",11.3,11.1,1458746.25,22.32,3.71,0.1424,0.031,4.5929,5.56,34.74
TATAPOWER,"Tata Power Company Ltd
",11.3,11.1,1458746.25,22.32,3.71,0.1592,0.0319,4.9937,5.56,34.74
TATAPOWER,"Tata Power Company Ltd
",11.3,11.1,1511545.08,72.1,1.81,0.001,0.0002,5.7562,5.56,34.74
TATAPOWER,"Tata Power Company Ltd
",11.3,11.1,1511545.08,72.1,1.81,0.01,0.0018,5.4525,5.56,34.74
TATAPOWER,"Tata Power Company Ltd
",11.3,11.1,1511545.08,72.1,1.81,0.0319,0.0061,5.2511,5.56,34.74
TATAPOWER,"Tata Power Company Ltd
",11.3,11.1,1511545.08,72.1,1.81,0.0645,0.0146,4.4194,5.56,34.74
TATAPOWER,"Tata Power Company Ltd
",11.3,11.1,1511545.08,72.1,1.81,0.0673,0.0147,4.5832,5.56,34.74
TATAPOWER,"Tata Power Company Ltd
",11.3,11.1,1511545.08,72.1,1.81,0.0676,0.0112,6.0223,5.56,34.74
TATAPOWER,"Tata Power Company Ltd
",11.3,11.1,1511545.08,72.1,1.81,0.0832,0.0133,6.2683,5.56,34.74
TATAPOWER,"Tata Power Company Ltd
",11.3,11.1,1511545.08,72.1,1.81,0.0961,0.0192,5.0152,5.56,34.74
TATAPOWER,"Tata Power Company Ltd
",11.3,11.1,1511545.08,72.1,1.81,0.1323,0.0297,4.4496,5.56,34.74
TATAPOWER,"Tata Power Company Ltd
",11.3,11.1,1511545.08,72.1,1.81,0.1323,0.0308,4.2976,5.56,34.74
TATAPOWER,"Tata Power Company Ltd
",11.3,11.1,1511545.08,72.1,1.81,0.1424,0.031,4.5929,5.56,34.74
TATAPOWER,"Tata Power Company Ltd
",11.3,11.1,1511545.08,72.1,1.81,0.1592,0.0319,4.9937,5.56,34.74
TATAPOWER,"Tata Power Company Ltd
",11.3,11.1,1592398.68,24.7,10.29,0.001,0.0002,5.7562,5.56,34.74
TATAPOWER,"Tata Power Company Ltd
",11.3,11.1,1592398.68,24.7,10.29,0.01,0.0018,5.4525,5.56,34.74
TATAPOWER,"Tata Power Company Ltd
",11.3,11.1,1592398.68,24.7,10.29,0.0319,0.0061,5.2511,5.56,34.74
TATAPOWER,"Tata Power Company Ltd
",11.3,11.1,1592398.68,24.7,10.29,0.0645,0.0146,4.4194,5.56,34.74
TATAPOWER,"Tata Power Company Ltd
",11.3,11.1,1592398.68,24.7,10.29,0.0673,0.0147,4.5832,5.56,34.74
TATAPOWER,"Tata Power Company Ltd
",11.3,11.1,1592398.68,24.7,10.29,0.0676,0.0112,6.0223,5.56,34.74
TATAPOWER,"Tata Power Company Ltd
",11.3,11.1,1592398.68,24.7,10.29,0.0832,0.0133,6.2683,5.56,34.74
TATAPOWER,"Tata Power Company Ltd
",11.3,11.1,1592398.68,24.7,10.29,0.0961,0.0192,5.0152,5.56,34.74
TATAPOWER,"Tata Power Company Ltd
",11.3,11.1,1592398.68,24.7,10.29,0.1323,0.0297,4.4496,5.56,34.74
TATAPOWER,"Tata Power Company Ltd
",11.3,11.1,1592398.68,24.7,10.29,0.1323,0.0308,4.2976,5.56,34.74
TATAPOWER,"Tata Power Company Ltd
",11.3,11.1,1592398.68,24.7,10.29,0.1424,0.031,4.5929,5.56,34.74
TATAPOWER,"Tata Power Company Ltd
",11.3,11.1,1592398.68,24.7,10.29,0.1592,0.0319,4.9937,5.56,34.74
TATAPOWER,"Tata Power Company Ltd
",11.3,11.1,1647269.48,14.5,3.48,0.001,0.0002,5.7562,5.56,34.74
TATAPOWER,"Tata Power Company Ltd
",11.3,11.1,1647269.48,14.5,3.48,0.01,0.0018,5.4525,5.56,34.74
TATAPOWER,"Tata Power Company Ltd
",11.3,11.1,1647269.48,14.5,3.48,0.0319,0.0061,5.2511,5.56,34.74
TATAPOWER,"Tata Power Company Ltd
",11.3,11.1,1647269.48,14.5,3.48,0.0645,0.0146,4.4194,5.56,34.74
TATAPOWER,"Tata Power Company Ltd
",11.3,11.1,1647269.48,14.5,3.48,0.0673,0.0147,4.5832,5.56,34.74
TATAPOWER,"Tata Power Company Ltd
",11.3,11.1,1647269.48,14.5,3.48,0.0676,0.0112,6.0223,5.56,34.74
TATAPOWER,"Tata Power Company Ltd
",11.3,11.1,1647269.48,14.5,3.48,0.0832,0.0133,6.2683,5.56,34.74
TATAPOWER,"Tata Power Company Ltd
",11.3,11.1,1647269.48,14.5,3.48,0.0961,0.0192,5.0152,5.56,34.74
TATAPOWER,"Tata Power Company Ltd
",11.3,11.1,1647269.48,14.5,3.48,0.1323,0.0297,4.4496,5.56,34.74
TATAPOWER,"Tata Power Company Ltd
",11.3,11.1,1647269.48,14.5,3.48,0.1323,0.0308,4.2976,5.56,34.74
TATAPOWER,"Tata Power Company Ltd
",11.3,11.1,1647269.48,14.5,3.48,0.1424,0.031,4.5929,5.56,34.74
TATAPOWER,"Tata Power Company Ltd
",11.3,11.1,1647269.48,14.5,3.48,0.1592,0.0319,4.9937,5.56,34.74
TATASTEEL,"Tata Steel Ltd
",6.55,7.02,293941.16,52.14,11.02,-0.2128,-0.0495,4.2981,4.21,
TATASTEEL,"Tata Steel Ltd
",6.55,7.02,293941.16,52.14,11.02,-0.1256,-0.0248,5.0754,4.21,
TATASTEEL,"Tata Steel Ltd
",6.55,7.02,293941.16,52.14,11.02,-0.1102,-0.0242,4.5598,4.21,
TATASTEEL,"Tata Steel Ltd
",6.55,7.02,293941.16,52.14,11.02,-0.0533,-0.0182,2.9262,4.21,
TATASTEEL,"Tata Steel Ltd
",6.55,7.02,293941.16,52.14,11.02,-0.0114,-0.0028,4.0447,4.21,
TATASTEEL,"Tata Steel Ltd
",6.55,7.02,293941.16,52.14,11.02,0.016,0.0047,3.3863,4.21,
TATASTEEL,"Tata Steel Ltd
",6.55,7.02,293941.16,52.14,11.02,0.0783,0.0283,2.7686,4.21,
TATASTEEL,"Tata Steel Ltd
",6.55,7.02,293941.16,52.14,11.02,0.0904,0.0214,4.2338,4.21,
TATASTEEL,"Tata Steel Ltd
",6.55,7.02,293941.16,52.14,11.02,0.1103,0.0336,3.2855,4.21,
TATASTEEL,"Tata Steel Ltd
",6.55,7.02,293941.16,52.14,11.02,0.1323,0.0392,3.3772,4.21,
TATASTEEL,"Tata Steel Ltd
",6.55,7.02,293941.16,52.14,11.02,0.2915,0.085,3.4289,4.21,
TATASTEEL,"Tata Steel Ltd
",6.55,7.02,293941.16,52.14,11.02,0.3648,0.1478,2.4678,4.21,
TATASTEEL,"Tata Steel Ltd
",6.55,7.02,320309.06,19.23,3.0,-0.2128,-0.0495,4.2981,4.21,
TATASTEEL,"Tata Steel Ltd
",6.55,7.02,320309.06,19.23,3.0,-0.1256,-0.0248,5.0754,4.21,
TATASTEEL,"Tata Steel Ltd
",6.55,7.02,320309.06,19.23,3.0,-0.1102,-0.0242,4.5598,4.21,
TATASTEEL,"Tata Steel Ltd
",6.55,7.02,320309.06,19.23,3.0,-0.0533,-0.0182,2.9262,4.21,
TATASTEEL,"Tata Steel Ltd
",6.55,7.02,320309.06,19.23,3.0,-0.0114,-0.0028,4.0447,4.21,
TATASTEEL,"Tata Steel Ltd
",6.55,7.02,320309.06,19.23,3.0,0.016,0.0047,3.3863,4.21,
TATASTEEL,"Tata Steel Ltd
",6.55,7.02,320309.06,19.23,3.0,0.0783,0.0283,2.7686,4.21,
TATASTEEL,"Tata Steel Ltd
",6.55,7.02,320309.06,19.23,3.0,0.0904,0.0214,4.2338,4.21,
TATASTEEL,"Tata Steel Ltd
",6.55,7.02,320309.06,19.23,3.0,0.1103,0.0336,3.2855,4.21,
TATASTEEL,"Tata Steel Ltd
",6.55,7.02,320309.06,19.23,3.0,0.1323,0.0392,3.3772,4.21,
TATASTEEL,"Tata Steel Ltd
",6.55,7.02,320309.06,19.23,3.0,0.2915,0.085,3.4289,4.21,
TATASTEEL,"Tata Steel Ltd
",6.55,7.02,320309.06,19.23,3.0,0.3648,0.1478,2.4678,4.21,
TATASTEEL,"Tata Steel Ltd
",6.55,7.02,339775.94,73.73,10.62,-0.2128,-0.0495,4.2981,4.21,
TATASTEEL,"Tata Steel Ltd
",6.55,7.02,339775.94,73.73,10.62,-0.1256,-0.0248,5.0754,4.21,
TATASTEEL,"Tata Steel Ltd
",6.55,7.02,339775.94,73.73,10.62,-0.1102,-0.0242,4.5598,4.21,
TATASTEEL,"Tata Steel Ltd
",6.55,7.02,339775.94,73.73,10.62,-0.0533,-0.0182,2.9262,4.21,
TATASTEEL,"Tata Steel Ltd
",6.55,7.02,339775.94,73.73,10.62,-0.0114,-0.0028,4.0447,4.21,
TATASTEEL,"Tata Steel Ltd
",6.55,7.02,339775.94,73.73,10.62,0.016,0.0047,3.3863,4.21,
TATASTEEL,"Tata Steel Ltd
",6.55,7.02,339775.94,73.73,10.62,0.0783,0.0283,2.7686,4.21,
TATASTEEL,"Tata Steel Ltd
",6.55,7.02,339775.94,73.73,10.62,0.0904,0.0214,4.2338,4.21,
TATASTEEL,"Tata Steel Ltd
",6.55,7.02,339775.94,73.73,10.62,0.1103,0.0336,3.2855,4.21,
TATASTEEL,"Tata Steel Ltd
",6.55,7.02,339775.94,73.73,10.62,0.1323,0.0392,3.3772,4.21,
TATASTEEL,"Tata Steel Ltd
",6.55,7.02,339775.94,73.73,10.62,0.2915,0.085,3.4289,4.21,
TATASTEEL,"Tata Steel Ltd
",6.55,7.02,339775.94,73.73,10.62,0.3648,0.1478,2.4678,4.21,
TATASTEEL,"Tata Steel Ltd
",6.55,7.02,358418.76,33.03,9.76,-0.2128,-0.0495,4.2981,4.21,
TATASTEEL,"Tata Steel Ltd
",6.55,7.02,358418.76,33.03,9.76,-0.1256,-0.0248,5.0754,4.21,
TATASTEEL,"Tata Steel Ltd
",6.55,7.02,358418.76,33.03,9.76,-0.1102,-0.0242,4.5598,4.21,
TATASTEEL,"Tata Steel Ltd
",6.55,7.02,358418.76,33.03,9.76,-0.0533,-0.0182,2.9262,4.21,
TATASTEEL,"Tata Steel Ltd
",6.55,7.02,358418.76,33.03,9.76,-0.0114,-0.0028,4.0447,4.21,
TATASTEEL,"Tata Steel Ltd
",6.55,7.02,358418.76,33.03,9.76,0.016,0.0047,3.3863,4.21,
TATASTEEL,"Tata Steel Ltd
",6.55,7.02,358418.76,33.03,9.76,0.0783,0.0283,2.7686,4.21,
TATASTEEL,"Tata Steel Ltd
",6.55,7.02,358418.76,33.03,9.76,0.0904,0.0214,4.2338,4.21,
TATASTEEL,"Tata Steel Ltd
",6.55,7.02,358418.76,33.03,9.76,0.1103,0.0336,3.2855,4.21,
TATASTEEL,"Tata Steel Ltd
",6.55,7.02,358418.76,33.03,9.76,0.1323,0.0392,3.3772,4.21,
TATASTEEL,"Tata Steel Ltd
",6.55,7.02,358418.76,33.03,9.76,0.2915,0.085,3.4289,4.21,
TATASTEEL,"Tata Steel Ltd
",6.55,7.02,358418.76,33.03,9.76,0.3648,0.1478,2.4678,4.21,
TATASTEEL,"Tata Steel Ltd
",6.55,7.02,363770.91,55.54,7.39,-0.2128,-0.0495,4.2981,4.21,
TATASTEEL,"Tata Steel Ltd
",6.55,7.02,363770.91,55.54,7.39,-0.1256,-0.0248,5.0754,4.21,
TATASTEEL,"Tata Steel Ltd
",6.55,7.02,363770.91,55.54,7.39,-0.1102,-0.0242,4.5598,4.21,
TATASTEEL,"Tata Steel Ltd
",6.55,7.02,363770.91,55.54,7.39,-0.0533,-0.0182,2.9262,4.21,
TATASTEEL,"Tata Steel Ltd
",6.55,7.02,363770.91,55.54,7.39,-0.0114,-0.0028,4.0447,4.21,
TATASTEEL,"Tata Steel Ltd
",6.55,7.02,363770.91,55.54,7.39,0.016,0.0047,3.3863,4.21,
TATASTEEL,"Tata Steel Ltd
",6.55,7.02,363770.91,55.54,7.39,0.0783,0.0283,2.7686,4.21,
TATASTEEL,"Tata Steel Ltd
",6.55,7.02,363770.91,55.54,7.39,0.0904,0.0214,4.2338,4.21,
TATASTEEL,"Tata Steel Ltd
",6.55,7.02,363770.91,55.54,7.39,0.1103,0.0336,3.2855,4.21,
TATASTEEL,"Tata Steel Ltd
",6.55,7.02,363770.91,55.54,7.39,0.1323,0.0392,3.3772,4.21,
TATASTEEL,"Tata Steel Ltd
",6.55,7.02,363770.91,55.54,7.39,0.2915,0.085,3.4289,4.21,
TATASTEEL,"Tata Steel Ltd
",6.55,7.02,363770.91,55.54,7.39,0.3648,0.1478,2.4678,4.21,
TATASTEEL,"Tata Steel Ltd
",6.55,7.02,369110.65,48.97,9.23,-0.2128,-0.0495,4.2981,4.21,
TATASTEEL,"Tata Steel Ltd
",6.55,7.02,369110.65,48.97,9.23,-0.1256,-0.0248,5.0754,4.21,
TATASTEEL,"Tata Steel Ltd
",6.55,7.02,369110.65,48.97,9.23,-0.1102,-0.0242,4.5598,4.21,
TATASTEEL,"Tata Steel Ltd
",6.55,7.02,369110.65,48.97,9.23,-0.0533,-0.0182,2.9262,4.21,
TATASTEEL,"Tata Steel Ltd
",6.55,7.02,369110.65,48.97,9.23,-0.0114,-0.0028,4.0447,4.21,
TATASTEEL,"Tata Steel Ltd
",6.55,7.02,369110.65,48.97,9.23,0.016,0.0047,3.3863,4.21,
TATASTEEL,"Tata Steel Ltd
",6.55,7.02,369110.65,48.97,9.23,0.0783,0.0283,2.7686,4.21,
TATASTEEL,"Tata Steel Ltd
",6.55,7.02,369110.65,48.97,9.23,0.0904,0.0214,4.2338,4.21,
TATASTEEL,"Tata Steel Ltd
",6.55,7.02,369110.65,48.97,9.23,0.1103,0.0336,3.2855,4.21,
TATASTEEL,"Tata Steel Ltd
",6.55,7.02,369110.65,48.97,9.23,0.1323,0.0392,3.3772,4.21,
TATASTEEL,"Tata Steel Ltd
",6.55,7.02,369110.65,48.97,9.23,0.2915,0.085,3.4289,4.21,
TATASTEEL,"Tata Steel Ltd
",6.55,7.02,369110.65,48.97,9.23,0.3648,0.1478,2.4678,4.21,
TCS,Tata Consultancy Services Ltd,0.52,64.3,286225.25,47.53,2.11,0.304,0.2462,1.2349,12.25,10.96
TCS,Tata Consultancy Services Ltd,0.52,64.3,286225.25,47.53,2.11,0.3057,0.2576,1.187,12.25,10.96
TCS,Tata Consultancy Services Ltd,0.52,64.3,286225.25,47.53,2.11,0.3424,0.2757,1.2423,12.25,10.96
TCS,Tata Consultancy Services Ltd,0.52,64.3,286225.25,47.53,2.11,0.3529,0.2771,1.2734,12.25,10.96
TCS,Tata Consultancy Services Ltd,0.52,64.3,286225.25,47.53,2.11,0.3652,0.271,1.3473,12.25,10.96
TCS,Tata Consultancy Services Ltd,0.52,64.3,286225.25,47.53,2.11,0.3767,0.2505,1.504,12.25,10.96
TCS,Tata Consultancy Services Ltd,0.52,64.3,286225.25,47.53,2.11,0.3857,0.2701,1.4279,12.25,10.96
TCS,Tata Consultancy Services Ltd,0.52,64.3,286225.25,47.53,2.11,0.393,0.2893,1.3585,12.25,10.96
TCS,Tata Consultancy Services Ltd,0.52,64.3,286225.25,47.53,2.11,0.3962,0.2736,1.448,12.25,10.96
TCS,Tata Consultancy Services Ltd,0.52,64.3,286225.25,47.53,2.11,0.4313,0.2728,1.5809,12.25,10.96
TCS,Tata Consultancy Services Ltd,0.52,64.3,286225.25,47.53,2.11,0.4678,0.2961,1.5799,12.25,10.96
TCS,Tata Consultancy Services Ltd,0.52,64.3,286225.25,47.53,2.11,0.5094,0.3169,1.6076,12.25,10.96
TCS,Tata Consultancy Services Ltd,0.52,64.3,290730.69,57.2,0.61,0.304,0.2462,1.2349,12.25,10.96
TCS,Tata Consultancy Services Ltd,0.52,64.3,290730.69,57.2,0.61,0.3057,0.2576,1.187,12.25,10.96
TCS,Tata Consultancy Services Ltd,0.52,64.3,290730.69,57.2,0.61,0.3424,0.2757,1.2423,12.25,10.96
TCS,Tata Consultancy Services Ltd,0.52,64.3,290730.69,57.2,0.61,0.3529,0.2771,1.2734,12.25,10.96
TCS,Tata Consultancy Services Ltd,0.52,64.3,290730.69,57.2,0.61,0.3652,0.271,1.3473,12.25,10.96
TCS,Tata Consultancy Services Ltd,0.52,64.3,290730.69,57.2,0.61,0.3767,0.2505,1.504,12.25,10.96
TCS,Tata Consultancy Services Ltd,0.52,64.3,290730.69,57.2,0.61,0.3857,0.2701,1.4279,12.25,10.96
TCS,Tata Consultancy Services Ltd,0.52,64.3,290730.69,57.2,0.61,0.393,0.2893,1.3585,12.25,10.96
TCS,Tata Consultancy Services Ltd,0.52,64.3,290730.69,57.2,0.61,0.3962,0.2736,1.448,12.25,10.96
TCS,Tata Consultancy Services Ltd,0.52,64.3,290730.69,57.2,0.61,0.4313,0.2728,1.5809,12.25,10.96
TCS,Tata Consultancy Services Ltd,0.52,64.3,290730.69,57.2,0.61,0.4678,0.2961,1.5799,12.25,10.96
TCS,Tata Consultancy Services Ltd,0.52,64.3,290730.69,57.2,0.61,0.5094,0.3169,1.6076,12.25,10.96
TCS,Tata Consultancy Services Ltd,0.52,64.3,351038.19,79.57,11.14,0.304,0.2462,1.2349,12.25,10.96
TCS,Tata Consultancy Services Ltd,0.52,64.3,351038.19,79.57,11.14,0.3057,0.2576,1.187,12.25,10.96
TCS,Tata Consultancy Services Ltd,0.52,64.3,351038.19,79.57,11.14,0.3424,0.2757,1.2423,12.25,10.96
TCS,Tata Consultancy Services Ltd,0.52,64.3,351038.19,79.57,11.14,0.3529,0.2771,1.2734,12.25,10.96
TCS,Tata Consultancy Services Ltd,0.52,64.3,351038.19,79.57,11.14,0.3652,0.271,1.3473,12.25,10.96
TCS,Tata Consultancy Services Ltd,0.52,64.3,351038.19,79.57,11.14,0.3767,0.2505,1.504,12.25,10.96
TCS,Tata Consultancy Services Ltd,0.52,64.3,351038.19,79.57,11.14,0.3857,0.2701,1.4279,12.25,10.96
TCS,Tata Consultancy Services Ltd,0.52,64.3,351038.19,79.57,11.14,0.393,0.2893,1.3585,12.25,10.96
TCS,Tata Consultancy Services Ltd,0.52,64.3,351038.19,79.57,11.14,0.3962,0.2736,1.448,12.25,10.96
TCS,Tata Consultancy Services Ltd,0.52,64.3,351038.19,79.57,11.14,0.4313,0.2728,1.5809,12.25,10.96
TCS,Tata Consultancy Services Ltd,0.52,64.3,351038.19,79.57,11.14,0.4678,0.2961,1.5799,12.25,10.96
TCS,Tata Consultancy Services Ltd,0.52,64.3,351038.19,79.57,11.14,0.5094,0.3169,1.6076,12.25,10.96
TCS,Tata Consultancy Services Ltd,0.52,64.3,405916.42,8.74,13.8,0.304,0.2462,1.2349,12.25,10.96
TCS,Tata Consultancy Services Ltd,0.52,64.3,405916.42,8.74,13.8,0.3057,0.2576,1.187,12.25,10.96
TCS,Tata Consultancy Services Ltd,0.52,64.3,405916.42,8.74,13.8,0.3424,0.2757,1.2423,12.25,10.96
TCS,Tata Consultancy Services Ltd,0.52,64.3,405916.42,8.74,13.8,0.3529,0.2771,1.2734,12.25,10.96
TCS,Tata Consultancy Services Ltd,0.52,64.3,405916.42,8.74,13.8,0.3652,0.271,1.3473,12.25,10.96
TCS,Tata Consultancy Services Ltd,0.52,64.3,405916.42,8.74,13.8,0.3767,0.2505,1.504,12.25,10.96
TCS,Tata Consultancy Services Ltd,0.52,64.3,405916.42,8.74,13.8,0.3857,0.2701,1.4279,12.25,10.96
TCS,Tata Consultancy Services Ltd,0.52,64.3,405916.42,8.74,13.8,0.393,0.2893,1.3585,12.25,10.96
TCS,Tata Consultancy Services Ltd,0.52,64.3,405916.42,8.74,13.8,0.3962,0.2736,1.448,12.25,10.96
TCS,Tata Consultancy Services Ltd,0.52,64.3,405916.42,8.74,13.8,0.4313,0.2728,1.5809,12.25,10.96
TCS,Tata Consultancy Services Ltd,0.52,64.3,405916.42,8.74,13.8,0.4678,0.2961,1.5799,12.25,10.96
TCS,Tata Consultancy Services Ltd,0.52,64.3,405916.42,8.74,13.8,0.5094,0.3169,1.6076,12.25,10.96
TCS,Tata Consultancy Services Ltd,0.52,64.3,422088.96,46.18,8.56,0.304,0.2462,1.2349,12.25,10.96
TCS,Tata Consultancy Services Ltd,0.52,64.3,422088.96,46.18,8.56,0.3057,0.2576,1.187,12.25,10.96
TCS,Tata Consultancy Services Ltd,0.52,64.3,422088.96,46.18,8.56,0.3424,0.2757,1.2423,12.25,10.96
TCS,Tata Consultancy Services Ltd,0.52,64.3,422088.96,46.18,8.56,0.3529,0.2771,1.2734,12.25,10.96
TCS,Tata Consultancy Services Ltd,0.52,64.3,422088.96,46.18,8.56,0.3652,0.271,1.3473,12.25,10.96
TCS,Tata Consultancy Services Ltd,0.52,64.3,422088.96,46.18,8.56,0.3767,0.2505,1.504,12.25,10.96
TCS,Tata Consultancy Services Ltd,0.52,64.3,422088.96,46.18,8.56,0.3857,0.2701,1.4279,12.25,10.96
TCS,Tata Consultancy Services Ltd,0.52,64.3,422088.96,46.18,8.56,0.393,0.2893,1.3585,12.25,10.96
TCS,Tata Consultancy Services Ltd,0.52,64.3,422088.96,46.18,8.56,0.3962,0.2736,1.448,12.25,10.96
TCS,Tata Consultancy Services Ltd,0.52,64.3,422088.96,46.18,8.56,0.4313,0.2728,1.5809,12.25,10.96
TCS,Tata Consultancy Services Ltd,0.52,64.3,422088.96,46.18,8.56,0.4678,0.2961,1.5799,12.25,10.96
